npbysem,hour
3,6
3,7
3,21
3,1
3,3
3,3
3,6
3,22
3,22
3,23
3,4
3,0
3,1
3,4
3,4
3,4
3,23
3,5
3,5
3,5
3,6
3,11
3,11
3,11
3,11
3,2
3,4
3,4
3,5
3,6
3,5
3,5
3,5
3,5
3,5
3,5
3,10
3,5
3,6
3,5
3,5
3,5
3,5
3,5
3,5
3,1
3,5
3,1
3,4
3,9
3,4
3,1
3,4
3,22
3,0
3,4
3,4
3,0
3,7
3,7
3,3
3,4
3,7
3,4
3,4
3,0
3,4
3,5
3,5
3,3
3,6
3,4
3,6
3,4
3,1
3,7
3,9
3,3
3,3
3,5
3,5
3,7
3,1
3,7
3,0
3,7
3,7
3,3
3,3
3,8
3,4
3,1
3,22
3,6
3,0
3,8
3,0
3,0
3,8
3,0
3,22
3,4
3,1
3,0
3,3
3,4
3,3
3,4
3,0
3,3
3,1
3,0
3,1
3,3
3,3
3,7
3,0
3,3
3,4
3,1
3,3
3,22
3,1
3,1
3,0
3,3
3,4
3,6
3,4
3,3
3,4
3,6
3,8
3,1
3,0
3,3
3,6
3,6
3,0
3,0
3,4
3,0
3,4
3,0
3,1
3,1
3,22
3,1
3,1
3,1
3,1
3,1
3,0
3,0
3,1
3,6
3,3
3,4
3,0
3,4
3,1
3,1
3,3
3,1
3,1
3,0
3,22
3,8
3,9
3,3
3,8
3,8
3,1
3,4
3,1
3,5
3,1
3,5
3,1
3,5
3,1
3,5
3,6
3,6
3,6
3,7
3,5
3,3
3,3
3,1
3,2
3,0
3,3
3,1
3,1
3,5
3,0
3,0
3,1
3,3
3,0
3,1
3,0
3,4
3,3
3,1
3,6
3,0
3,7
3,3
3,5
3,5
3,3
3,0
3,4
3,6
3,8
3,8
3,4
3,8
3,4
3,3
3,4
3,3
3,5
3,22
3,0
3,3
3,4
3,1
3,1
3,8
3,5
3,1
3,3
3,23
3,7
3,1
3,7
3,9
3,9
3,3
3,7
3,1
3,9
3,23
3,3
3,4
3,0
3,8
3,22
3,22
3,1
3,4
3,22
3,0
3,6
3,1
3,1
3,0
3,3
3,9
3,5
3,22
3,6
3,0
3,5
3,9
3,5
3,0
3,9
3,7
3,3
3,0
3,3
3,7
3,7
3,7
3,7
3,7
3,7
3,1
3,1
3,3
3,3
3,0
3,3
3,6
3,22
3,0
3,1
3,3
3,0
3,4
3,7
3,4
3,1
3,6
3,4
3,3
3,22
3,0
3,1
3,22
3,0
3,1
3,0
3,4
3,22
3,0
3,0
3,1
3,4
3,6
3,7
3,22
3,0
3,0
3,1
3,3
3,6
3,22
3,0
3,0
3,1
3,1
3,0
3,1
3,6
3,7
3,3
3,4
3,22
3,0
3,0
3,1
3,1
3,22
3,0
3,1
3,0
3,1
3,4
3,6
3,7
3,1
3,22
3,0
3,4
3,2
3,0
3,1
3,0
3,3
3,0
3,22
3,0
3,1
3,0
3,1
3,4
3,6
3,7
3,1
3,4
3,1
3,9
3,11
3,5
3,8
3,8
3,5
3,5
3,5
3,5
3,6
3,6
3,8
3,3
3,8
3,4
3,1
3,22
3,6
3,0
3,22
3,22
3,8
3,1
3,4
3,6
3,6
3,8
3,0
3,9
3,22
3,4
3,22
3,0
3,8
3,9
3,8
3,3
3,0
3,8
3,9
3,1
3,1
3,3
3,4
3,8
3,8
3,8
3,8
3,0
3,0
3,3
3,8
3,9
3,9
3,9
3,9
3,9
3,9
3,8
3,1
3,7
3,9
3,9
3,3
3,8
3,1
3,8
3,1
3,1
3,1
3,5
3,3
3,9
3,0
3,3
3,3
3,9
3,7
3,7
3,3
3,8
3,8
3,4
3,2
3,1
3,5
3,2
3,4
3,22
3,1
3,22
3,0
3,9
3,23
3,23
3,1
3,23
3,7
3,9
3,7
3,1
3,1
3,4
3,1
3,8
3,23
3,5
3,23
3,10
3,0
3,1
3,1
3,1
3,0
3,10
3,7
3,4
3,4
3,5
3,7
3,1
3,8
3,1
3,7
3,7
3,4
3,7
3,7
3,4
3,6
3,3
3,2
3,2
3,2
3,6
3,2
3,5
3,8
3,8
3,23
3,0
3,0
3,0
3,10
3,10
3,10
3,11
3,0
3,1
3,1
3,4
3,5
3,3
3,7
3,9
3,9
3,5
3,1
3,5
3,3
3,3
3,0
3,10
3,3
3,22
3,4
3,4
3,3
3,0
3,22
3,0
3,6
3,6
3,6
3,11
3,6
3,6
3,9
3,3
3,3
3,9
3,3
3,3
3,5
3,7
3,7
3,11
3,3
3,3
3,0
3,6
3,7
3,0
3,4
3,4
3,6
3,4
3,5
3,1
3,5
3,0
3,3
3,4
3,7
3,7
3,4
3,6
3,0
3,10
3,5
3,1
3,1
3,5
3,5
3,1
3,2
3,9
3,7
3,7
3,7
3,7
3,7
3,7
3,7
3,7
3,7
3,9
3,9
3,0
3,0
3,9
3,5
3,0
3,3
3,1
3,5
3,6
3,2
3,23
3,0
3,8
3,9
3,8
3,9
3,3
3,4
3,8
3,9
3,8
3,9
3,8
3,9
3,3
3,0
3,5
3,5
3,8
3,8
3,11
3,5
3,5
3,8
3,8
3,11
3,5
3,5
3,8
3,11
3,5
3,5
3,8
3,11
3,5
3,5
3,11
3,5
3,8
3,5
3,5
3,6
3,7
3,8
3,6
3,7
3,8
3,3
3,4
3,5
3,7
3,7
3,7
3,8
3,7
3,9
3,8
3,7
3,9
3,7
3,0
3,8
3,3
3,4
3,3
3,6
3,7
3,5
3,6
3,6
3,7
3,1
3,0
3,7
3,9
3,1
3,6
3,6
3,7
3,6
3,7
3,0
3,4
3,5
3,4
3,8
3,4
3,11
3,4
3,5
3,4
3,8
3,4
3,5
3,2
3,0
3,3
3,6
3,6
3,8
3,0
3,1
3,0
3,4
3,8
3,6
3,4
3,0
3,1
3,4
3,3
3,8
3,6
3,3
3,3
3,6
3,4
3,3
3,4
3,1
3,8
3,6
3,3
3,0
3,1
3,4
3,8
3,1
3,1
3,4
3,8
3,0
3,1
3,9
3,8
3,8
3,7
3,0
3,0
3,1
3,4
3,7
3,0
3,3
3,7
3,9
3,3
3,1
3,5
3,7
3,9
3,3
3,1
3,5
3,7
3,5
3,1
3,5
3,8
3,8
3,3
3,1
3,3
3,0
3,9
3,3
3,0
3,22
3,0
3,1
3,9
3,0
3,9
3,9
3,7
3,9
3,10
3,0
3,2
3,0
3,0
3,0
3,2
3,0
3,10
3,2
3,2
3,2
3,3
3,10
3,0
3,0
3,0
3,2
3,10
3,0
3,0
3,2
3,10
3,1
3,1
3,10
3,2
3,2
3,2
3,10
3,2
3,2
3,2
3,2
3,10
3,0
3,10
3,0
3,2
3,2
3,2
3,2
3,0
3,7
3,6
3,2
3,2
3,2
3,2
3,0
3,2
3,4
3,2
3,0
3,7
3,1
3,7
3,6
3,2
3,4
3,4
3,7
3,0
3,5
3,0
3,6
3,7
3,7
3,9
3,9
3,4
3,23
3,0
3,22
3,3
3,5
3,1
3,0
3,0
3,3
3,4
3,1
3,5
3,3
3,2
3,3
3,23
3,0
3,4
3,5
3,6
3,7
3,0
3,1
3,1
3,2
3,3
3,3
3,4
3,0
3,1
3,2
3,3
3,2
3,3
3,0
3,4
3,0
3,1
3,5
3,7
3,7
3,6
3,6
3,4
3,6
3,1
3,5
3,3
3,7
3,3
3,3
3,5
3,1
3,1
3,7
3,7
3,4
3,3
3,6
3,3
3,6
3,3
3,6
3,3
3,6
3,3
3,6
3,3
3,6
3,22
3,1
3,22
3,1
3,1
3,0
3,23
3,0
3,5
3,2
3,6
3,7
3,6
3,3
3,23
3,4
3,7
3,7
3,7
3,6
3,2
3,4
3,5
3,3
3,5
3,3
3,5
3,3
3,1
3,5
3,7
3,6
3,7
3,7
3,8
3,0
3,5
3,3
3,7
3,5
3,1
3,5
3,1
3,6
3,3
3,5
3,1
3,1
3,7
3,5
3,7
3,1
3,7
3,6
3,0
3,5
3,3
3,23
3,4
3,1
3,4
3,1
3,4
3,1
3,3
3,1
3,5
3,5
3,1
3,4
3,6
3,1
3,1
3,2
3,1
3,22
3,1
3,3
3,3
3,4
3,0
3,1
3,1
3,1
3,1
3,1
3,5
3,5
3,3
3,4
3,3
3,3
3,5
3,1
3,1
3,3
3,3
3,7
3,3
3,4
3,0
3,1
3,3
3,4
3,4
3,4
3,4
3,4
3,2
3,3
3,6
3,7
3,4
3,0
3,3
3,4
3,0
3,3
3,9
3,6
3,1
3,2
3,0
3,3
3,4
3,5
3,6
3,23
3,3
3,1
3,1
3,3
3,9
3,3
3,7
3,5
3,1
3,5
3,5
3,5
3,3
3,1
3,7
3,23
3,0
3,4
3,1
3,5
3,3
3,7
3,7
3,4
3,0
3,3
3,6
3,3
3,22
3,23
3,0
3,1
3,2
3,3
3,3
3,4
3,8
3,1
3,3
3,3
3,8
3,22
3,22
3,0
3,0
3,1
3,3
3,3
3,4
3,6
3,8
3,6
3,7
3,5
3,22
3,0
3,1
3,3
3,3
3,4
3,8
3,4
3,0
3,22
3,4
3,1
3,0
3,1
3,1
3,6
3,3
3,4
3,0
3,3
3,1
3,3
3,5
3,23
3,1
3,1
3,1
3,3
3,6
3,4
3,4
3,10
3,10
3,10
3,10
3,1
3,4
3,0
3,6
3,23
3,23
3,6
3,3
3,6
3,5
3,3
3,6
3,7
3,0
3,22
3,0
3,6
3,0
3,3
3,6
3,4
3,0
3,0
3,1
3,4
3,0
3,3
3,3
3,6
3,0
3,23
3,3
3,4
3,6
3,2
3,6
3,10
3,9
3,4
3,6
3,1
3,0
3,4
3,6
3,4
3,6
3,5
3,7
3,8
3,0
3,2
3,1
3,5
3,5
3,7
3,3
3,3
3,1
3,5
3,7
3,5
3,3
3,9
3,1
3,0
3,9
3,3
3,0
3,3
3,5
3,7
3,3
3,7
3,7
3,0
3,0
3,2
3,3
3,4
3,5
3,3
3,23
3,7
3,5
3,4
3,5
3,8
3,9
3,4
3,0
3,5
3,5
3,5
3,0
3,3
3,12
3,12
3,12
3,5
3,6
3,5
3,5
3,6
3,6
3,5
3,5
3,0
3,2
3,7
3,3
3,12
3,3
3,3
3,3
3,5
3,0
3,5
3,5
3,7
3,1
3,3
3,6
3,1
3,5
3,3
3,5
3,5
3,3
3,1
3,7
3,5
3,1
3,7
3,5
3,5
3,5
3,22
3,22
3,22
3,22
3,23
3,23
3,23
3,23
3,0
3,21
3,0
3,2
3,3
3,3
3,4
3,4
3,4
3,4
3,5
3,5
3,21
3,22
3,22
3,22
3,22
3,23
3,23
3,23
3,23
3,23
3,23
3,0
3,0
3,0
3,0
3,2
3,3
3,3
3,3
3,4
3,4
3,4
3,4
3,5
3,5
3,11
3,12
3,12
3,7
3,1
3,1
3,5
3,5
3,1
3,2
3,5
3,6
3,1
3,6
3,6
3,7
3,4
3,4
3,4
3,1
3,1
3,10
3,10
3,3
3,1
3,7
3,6
3,1
3,0
3,1
3,4
3,4
3,10
3,0
3,0
3,10
3,1
3,4
3,10
3,10
3,6
3,10
3,0
3,1
3,10
3,10
3,7
3,10
3,22
3,10
3,7
3,7
3,1
3,7
3,10
3,7
3,3
3,6
3,6
3,3
3,1
3,0
3,6
3,22
3,1
3,7
3,7
3,22
3,0
3,0
3,4
3,0
3,1
3,5
3,0
3,1
3,5
3,7
3,4
3,0
3,10
3,4
3,4
3,10
3,3
3,0
3,23
3,0
3,1
3,4
3,5
3,1
3,7
3,10
3,7
3,7
3,7
3,7
3,10
3,4
3,0
3,4
3,7
3,5
3,4
3,2
3,6
3,2
3,3
3,5
3,2
3,4
3,7
3,4
3,9
3,0
3,3
3,0
3,3
3,7
3,5
3,1
3,0
3,3
3,3
3,1
3,5
3,3
3,5
3,5
3,1
3,3
3,1
3,2
3,5
3,2
3,0
3,0
3,1
3,0
3,2
3,5
3,6
3,0
3,2
3,5
3,3
3,1
3,5
3,22
3,6
3,4
3,1
3,7
3,5
3,5
3,5
3,1
3,1
3,0
3,5
3,4
3,6
3,1
3,2
3,3
3,4
3,3
3,6
3,0
3,3
3,0
3,5
3,2
3,4
3,4
3,0
3,7
3,3
3,5
3,6
3,1
3,2
3,1
3,7
3,6
3,1
3,1
3,3
3,3
3,5
3,6
3,2
3,5
3,3
3,4
3,4
3,6
3,3
3,3
3,3
3,5
3,2
3,2
3,5
3,3
3,2
3,5
3,3
3,0
3,8
3,8
3,0
3,4
3,1
3,5
3,1
3,3
3,4
3,22
3,4
3,6
3,1
3,4
3,1
3,5
3,1
3,4
3,1
3,7
3,0
3,6
3,4
3,4
3,6
3,3
3,2
3,4
3,22
3,4
3,1
3,1
3,5
3,7
3,9
3,9
3,0
3,5
3,1
3,5
3,5
3,1
3,3
3,7
3,9
3,9
3,7
3,5
3,1
3,5
3,11
3,3
3,1
3,3
3,3
3,5
3,5
3,3
3,7
3,7
3,7
3,1
3,3
3,9
3,5
3,1
3,3
3,0
3,3
3,3
3,3
3,6
3,3
3,6
3,1
3,3
3,8
3,22
3,5
3,5
3,3
3,1
3,22
3,0
3,22
3,3
3,4
3,22
3,4
3,9
3,5
3,3
3,4
3,5
3,6
3,5
3,7
3,5
3,1
3,1
3,3
3,7
3,1
3,3
3,23
3,1
3,9
3,3
3,7
3,3
3,9
3,1
3,7
3,3
3,1
3,1
3,0
3,3
3,4
3,0
3,1
3,6
3,0
3,23
3,23
3,8
3,4
3,5
3,4
3,4
3,4
3,7
3,7
3,0
3,6
3,23
3,23
3,0
3,6
3,3
3,8
3,5
3,6
3,3
3,0
3,0
3,3
3,4
3,1
3,0
3,1
3,2
3,7
3,8
3,7
3,8
3,8
3,6
3,9
3,9
3,5
3,5
3,2
3,3
3,0
3,23
3,1
3,1
3,1
3,5
3,1
3,5
3,3
3,3
3,5
3,1
3,3
3,9
3,1
3,7
3,3
3,1
3,3
3,4
3,5
3,5
3,1
3,5
3,0
3,1
3,0
3,7
3,0
3,3
3,5
3,9
3,5
3,7
3,7
3,3
3,5
3,4
3,8
3,5
3,23
3,5
3,1
3,3
3,7
3,7
3,8
3,4
3,0
3,1
3,5
3,6
3,0
3,1
3,3
3,3
3,1
3,8
3,22
3,3
3,6
3,3
3,7
3,7
3,7
3,8
3,8
3,2
3,3
3,8
3,23
3,0
3,0
3,23
3,0
3,4
3,4
3,3
3,6
3,0
3,1
3,23
3,6
3,22
3,1
3,4
3,3
3,4
3,4
3,1
3,4
3,1
3,1
3,4
3,0
3,1
3,4
3,0
3,4
3,0
3,4
3,3
3,0
3,0
3,7
3,6
3,7
3,1
3,1
3,23
3,2
3,4
3,5
3,5
3,0
3,0
3,1
3,23
3,23
3,5
3,0
3,0
3,3
3,1
3,5
3,6
3,7
3,8
3,0
3,23
3,6
3,8
3,1
3,3
3,7
3,3
3,7
3,1
3,3
3,4
3,4
3,1
3,3
3,3
3,0
3,0
